"flight_date","source","destination","price","currency","company","scrape_date"
"2023-05-15 13:40:00","BSL","OTP",70.99,"CHF","WizzAir","2023-03-11"
"2023-05-15 13:40:00","BSL","OTP",70.99,"CHF","WizzAir","2023-03-13"
"2023-05-15 15:10:00","BSL","AMS",40.65,"EUR","EasyJet","2023-03-08"
"2023-05-15 15:10:00","BSL","AMS",41.12,"EUR","EasyJet","2023-03-11"
"2023-05-15 15:10:00","BSL","AMS",42.46,"EUR","EasyJet","2023-03-13"
"2023-05-15 16:05:00","BSL","OPO",58.28,"EUR","EasyJet","2023-03-08"
"2023-05-15 16:05:00","BSL","OPO",61.49,"EUR","EasyJet","2023-03-11"
"2023-05-15 16:05:00","BSL","OPO",64.53,"EUR","EasyJet","2023-03-13"
"2023-05-15 17:40:00","BSL","IBZ",44.05,"EUR","EasyJet","2023-03-04"
"2023-05-15 17:40:00","BSL","IBZ",28.06,"EUR","EasyJet","2023-03-08"
"2023-05-15 17:40:00","BSL","IBZ",28.38,"EUR","EasyJet","2023-03-11"
"2023-05-15 17:40:00","BSL","IBZ",28.53,"EUR","EasyJet","2023-03-13"
"2023-05-15 19:10:00","BSL","BOD",82.62,"EUR","EasyJet","2023-02-27"
"2023-05-15 19:10:00","BSL","BOD",81.4,"EUR","EasyJet","2023-03-04"
"2023-05-15 19:45:00","BSL","NCE",40.65,"EUR","EasyJet","2023-02-27"
"2023-05-15 19:45:00","BSL","NCE",38.02,"EUR","EasyJet","2023-03-04"
"2023-05-15 19:45:00","BSL","NCE",38.13,"EUR","EasyJet","2023-03-08"
"2023-05-15 19:45:00","BSL","NCE",38.57,"EUR","EasyJet","2023-03-11"
"2023-05-15 19:45:00","BSL","NCE",38.86,"EUR","EasyJet","2023-03-13"
"2023-05-15 20:15:00","IBZ","BSL",100.99,"EUR","EasyJet","2023-03-04"
"2023-05-15 20:15:00","IBZ","BSL",100.99,"EUR","EasyJet","2023-03-08"
"2023-05-15 20:15:00","IBZ","BSL",100.99,"EUR","EasyJet","2023-03-11"
"2023-05-15 20:15:00","IBZ","BSL",88.99,"EUR","EasyJet","2023-03-13"
"2023-05-15 20:45:00","BSL","AMS",40.66,"EUR","EasyJet","2023-02-27"
"2023-05-15 20:45:00","BSL","AMS",40.53,"EUR","EasyJet","2023-03-04"
"2023-05-15 21:40:00","NCE","BSL",32.55,"EUR","EasyJet","2023-03-04"
"2023-05-16 06:00:00","OPO","BSL",31.99,"EUR","EasyJet","2023-02-27"
"2023-05-16 06:00:00","OPO","BSL",34.49,"EUR","EasyJet","2023-03-04"
"2023-05-16 06:00:00","OPO","BSL",35.49,"EUR","EasyJet","2023-03-08"
"2023-05-16 06:00:00","OPO","BSL",36.99,"EUR","EasyJet","2023-03-13"
"2023-05-16 06:10:00","BSL","LIS",79.44,"EUR","EasyJet","2023-02-27"
"2023-05-16 06:10:00","BSL","LIS",114.38,"EUR","EasyJet","2023-03-04"
"2023-05-16 06:10:00","BSL","LIS",123.76,"EUR","EasyJet","2023-03-08"
"2023-05-16 06:10:00","BSL","LIS",125.18,"EUR","EasyJet","2023-03-11"
"2023-05-16 06:10:00","BSL","LIS",151.81,"EUR","EasyJet","2023-03-13"
"2023-05-16 07:00:00","BSL","LGW",85.5,"EUR","EasyJet","2023-02-27"
"2023-05-16 07:05:00","BSL","MAD",112.02,"EUR","EasyJet","2023-03-04"
"2023-05-16 08:10:00","BSL","BER",90.06,"EUR","EasyJet","2023-03-04"
"2023-05-16 08:35:00","LIS","BSL",43.99,"EUR","EasyJet","2023-02-27"
"2023-05-16 08:35:00","LIS","BSL",43.99,"EUR","EasyJet","2023-03-04"
"2023-05-16 08:35:00","LIS","BSL",31.99,"EUR","EasyJet","2023-03-08"
"2023-05-16 08:35:00","LIS","BSL",36.99,"EUR","EasyJet","2023-03-11"
"2023-05-16 08:35:00","LIS","BSL",36.99,"EUR","EasyJet","2023-03-13"
"2023-05-16 10:10:00","BSL","OPO",60.8,"EUR","EasyJet","2023-02-27"
"2023-05-16 10:10:00","BSL","OPO",63.14,"EUR","EasyJet","2023-03-04"
"2023-05-16 10:10:00","BSL","OPO",79.43,"EUR","EasyJet","2023-03-08"
"2023-05-16 10:10:00","BSL","OPO",80.96,"EUR","EasyJet","2023-03-13"
"2023-05-16 10:45:00","BSL","NCE",44.18,"EUR","EasyJet","2023-02-27"
"2023-05-16 10:45:00","BSL","NCE",45.56,"EUR","EasyJet","2023-03-04"
"2023-05-16 10:45:00","BSL","NCE",45.68,"EUR","EasyJet","2023-03-08"
"2023-05-16 10:45:00","BSL","NCE",46.21,"EUR","EasyJet","2023-03-11"
"2023-05-16 10:45:00","BSL","NCE",59.4,"EUR","EasyJet","2023-03-13"
"2023-05-16 11:35:00","BSL","IBZ",56.77,"EUR","EasyJet","2023-03-08"
"2023-05-16 11:35:00","BSL","IBZ",57.42,"EUR","EasyJet","2023-03-11"
"2023-05-16 11:35:00","BSL","IBZ",57.72,"EUR","EasyJet","2023-03-13"
"2023-05-16 12:35:00","NCE","BSL",31.05,"EUR","EasyJet","2023-03-04"
"2023-05-16 12:35:00","NCE","BSL",31.05,"EUR","EasyJet","2023-03-08"
"2023-05-16 12:35:00","NCE","BSL",31.05,"EUR","EasyJet","2023-03-11"
"2023-05-16 12:35:00","NCE","BSL",31.05,"EUR","EasyJet","2023-03-13"
"2023-05-16 13:40:00","OTP","GVA",199,"RON","WizzAir","2023-03-13"
"2023-05-16 14:10:00","IBZ","BSL",29.99,"EUR","EasyJet","2023-03-04"
"2023-05-16 14:10:00","IBZ","BSL",26.49,"EUR","EasyJet","2023-03-08"
"2023-05-16 14:10:00","IBZ","BSL",26.49,"EUR","EasyJet","2023-03-11"
"2023-05-16 14:10:00","IBZ","BSL",26.49,"EUR","EasyJet","2023-03-13"
"2023-05-16 16:05:00","GVA","OTP",110.99,"CHF","WizzAir","2023-03-13"
"2023-05-16 17:45:00","NCE","BSL",27.55,"EUR","EasyJet","2023-02-27"
"2023-05-16 17:45:00","NCE","BSL",32.55,"EUR","EasyJet","2023-03-04"
"2023-05-16 17:45:00","NCE","BSL",32.55,"EUR","EasyJet","2023-03-08"
"2023-05-16 17:45:00","NCE","BSL",32.55,"EUR","EasyJet","2023-03-11"
"2023-05-16 17:45:00","NCE","BSL",32.55,"EUR","EasyJet","2023-03-13"
"2023-05-16 19:05:00","AMS","BSL",69.42,"EUR","EasyJet","2023-02-27"
"2023-05-16 19:05:00","AMS","BSL",68.42,"EUR","EasyJet","2023-03-04"
"2023-05-16 19:05:00","AMS","BSL",68.42,"EUR","EasyJet","2023-03-08"
"2023-05-16 19:05:00","AMS","BSL",61.42,"EUR","EasyJet","2023-03-11"
"2023-05-16 19:05:00","AMS","BSL",61.42,"EUR","EasyJet","2023-03-13"
"2023-05-16 19:25:00","BSL","NCE",74.4,"EUR","EasyJet","2023-02-27"
"2023-05-16 19:25:00","BSL","NCE",74.19,"EUR","EasyJet","2023-03-04"
"2023-05-16 19:25:00","BSL","NCE",68.35,"EUR","EasyJet","2023-03-08"
"2023-05-16 19:25:00","BSL","NCE",80.35,"EUR","EasyJet","2023-03-11"
"2023-05-16 19:25:00","BSL","NCE",67.1,"EUR","EasyJet","2023-03-13"
"2023-05-16 20:50:00","BSL","AMS",102.12,"EUR","EasyJet","2023-02-27"
"2023-05-16 20:50:00","BSL","AMS",105.83,"EUR","EasyJet","2023-03-04"
"2023-05-16 20:50:00","BSL","AMS",106.13,"EUR","EasyJet","2023-03-08"
"2023-05-16 20:50:00","BSL","AMS",107.35,"EUR","EasyJet","2023-03-11"
"2023-05-16 20:50:00","BSL","AMS",108.17,"EUR","EasyJet","2023-03-13"
"2023-05-17 06:30:00","BSL","BIA",194,"EUR","EasyJet","2023-02-27"
"2023-05-17 06:30:00","BSL","BIA",144.5,"EUR","EasyJet","2023-03-04"
"2023-05-17 07:05:00","BSL","EDI",197.61,"EUR","EasyJet","2023-02-27"
"2023-05-17 07:05:00","BSL","EDI",166.32,"EUR","EasyJet","2023-03-04"
"2023-05-17 13:00:00","OTP","BSL",399,"RON","WizzAir","2023-03-11"
"2023-05-17 13:00:00","OTP","BSL",399,"RON","WizzAir","2023-03-13"
"2023-05-17 13:40:00","AMS","BRS",108.59,"EUR","EasyJet","2023-03-04"
"2023-05-17 13:40:00","MLA","OTP",57.12,"EUR","RyanAir","2023-02-27"
"2023-05-17 14:35:00","IBZ","BRS",136.71,"EUR","EasyJet","2023-03-04"
"2023-05-17 14:40:00","BSL","NAP",309.59,"EUR","EasyJet","2023-03-04"
"2023-05-17 15:10:00","BSL","OTP",130.99,"CHF","WizzAir","2023-03-11"
"2023-05-17 15:10:00","BSL","OTP",130.99,"CHF","WizzAir","2023-03-13"
"2023-05-17 15:15:00","AMS","BSL",117.42,"EUR","EasyJet","2023-03-04"
"2023-05-17 15:15:00","AMS","BSL",106.92,"EUR","EasyJet","2023-03-08"
"2023-05-17 15:15:00","AMS","BSL",106.92,"EUR","EasyJet","2023-03-11"
"2023-05-17 15:15:00","AMS","BSL",106.92,"EUR","EasyJet","2023-03-13"
"2023-05-17 16:05:00","BSL","NCE",118.74,"EUR","EasyJet","2023-02-27"
"2023-05-17 16:05:00","BSL","NCE",85.74,"EUR","EasyJet","2023-03-04"
"2023-05-17 16:05:00","IBZ","OPO",104.08,"EUR","EasyJet","2023-03-04"
"2023-05-17 16:05:00","BSL","NCE",102.1,"EUR","EasyJet","2023-03-08"
"2023-05-17 16:05:00","IBZ","OPO",104.08,"EUR","EasyJet","2023-03-08"
"2023-05-17 16:05:00","BSL","NCE",107.35,"EUR","EasyJet","2023-03-11"
"2023-05-17 16:05:00","IBZ","OPO",123.88,"EUR","EasyJet","2023-03-11"
"2023-05-17 16:05:00","IBZ","OPO",117.28,"EUR","EasyJet","2023-03-13"
"2023-05-17 16:45:00","LIS","BSL",55.99,"EUR","EasyJet","2023-02-27"
"2023-05-17 16:45:00","LIS","BSL",60.99,"EUR","EasyJet","2023-03-04"
"2023-05-17 16:45:00","LIS","BSL",58.49,"EUR","EasyJet","2023-03-08"
"2023-05-17 16:45:00","LIS","BSL",58.49,"EUR","EasyJet","2023-03-11"
"2023-05-17 16:45:00","LIS","BSL",58.49,"EUR","EasyJet","2023-03-13"
"2023-05-17 17:05:00","BSL","AMS",225.54,"EUR","EasyJet","2023-02-27"
"2023-05-17 17:05:00","BSL","AMS",224.87,"EUR","EasyJet","2023-03-04"
"2023-05-17 17:05:00","BSL","AMS",153.98,"EUR","EasyJet","2023-03-08"
"2023-05-17 17:05:00","BSL","AMS",155.75,"EUR","EasyJet","2023-03-11"
"2023-05-17 17:05:00","BSL","AMS",182.62,"EUR","EasyJet","2023-03-13"
"2023-05-17 17:15:00","OTP","MLA",112.34,"EUR","RyanAir","2023-02-27"
"2023-05-17 17:45:00","BSL","OPO",157.52,"EUR","EasyJet","2023-02-27"
"2023-05-17 17:45:00","BSL","OPO",199.77,"EUR","EasyJet","2023-03-04"
"2023-05-17 17:45:00","BSL","OPO",205.35,"EUR","EasyJet","2023-03-08"
"2023-05-17 17:45:00","BSL","OPO",212.81,"EUR","EasyJet","2023-03-11"
"2023-05-17 17:45:00","BSL","OPO",154.38,"EUR","EasyJet","2023-03-13"
"2023-05-17 17:55:00","NCE","BSL",50.55,"EUR","EasyJet","2023-03-08"
"2023-05-17 17:55:00","NCE","BSL",50.55,"EUR","EasyJet","2023-03-11"
"2023-05-17 19:45:00","BSL","NCE",164.07,"EUR","EasyJet","2023-02-27"
"2023-05-17 19:45:00","BSL","NCE",163.59,"EUR","EasyJet","2023-03-04"
"2023-05-17 19:45:00","BSL","NCE",152.47,"EUR","EasyJet","2023-03-08"
"2023-05-17 19:45:00","BSL","NCE",154.22,"EUR","EasyJet","2023-03-11"
"2023-05-17 19:45:00","BSL","NCE",114.33,"EUR","EasyJet","2023-03-13"
"2023-05-17 19:50:00","OPO","BSL",28.49,"EUR","EasyJet","2023-02-27"
"2023-05-17 19:50:00","OPO","BSL",37.99,"EUR","EasyJet","2023-03-04"
"2023-05-17 19:50:00","OPO","BSL",46.49,"EUR","EasyJet","2023-03-08"
"2023-05-17 19:50:00","OPO","BSL",46.49,"EUR","EasyJet","2023-03-11"
"2023-05-17 19:50:00","OPO","BSL",40.49,"EUR","EasyJet","2023-03-13"
"2023-05-17 21:00:00","BSL","LIS",224.52,"EUR","EasyJet","2023-02-27"
"2023-05-17 21:00:00","BSL","LIS",191.23,"EUR","EasyJet","2023-03-04"
"2023-05-17 21:00:00","BSL","LIS",195.28,"EUR","EasyJet","2023-03-08"
"2023-05-17 21:00:00","BSL","LIS",197.53,"EUR","EasyJet","2023-03-11"
"2023-05-17 21:00:00","BSL","LIS",199.05,"EUR","EasyJet","2023-03-13"
"2023-05-17 21:30:00","NCE","BSL",40.55,"EUR","EasyJet","2023-02-27"
"2023-05-17 21:30:00","NCE","BSL",37.05,"EUR","EasyJet","2023-03-04"
"2023-05-17 21:30:00","NCE","BSL",50.55,"EUR","EasyJet","2023-03-13"
"2023-05-18 06:10:00","BSL","LIS",192.79,"EUR","EasyJet","2023-02-27"
"2023-05-18 06:10:00","BSL","LIS",208.81,"EUR","EasyJet","2023-03-04"
"2023-05-18 06:10:00","BSL","LIS",209.38,"EUR","EasyJet","2023-03-08"
"2023-05-18 06:10:00","BSL","LIS",211.79,"EUR","EasyJet","2023-03-11"
"2023-05-18 06:10:00","BSL","LIS",213.42,"EUR","EasyJet","2023-03-13"
"2023-05-18 06:15:00","OPO","BSL",40.49,"EUR","EasyJet","2023-02-27"
"2023-05-18 06:15:00","OPO","BSL",37.99,"EUR","EasyJet","2023-03-04"
"2023-05-18 06:15:00","OPO","BSL",37.99,"EUR","EasyJet","2023-03-08"
"2023-05-18 06:15:00","OPO","BSL",37.99,"EUR","EasyJet","2023-03-11"
"2023-05-18 06:15:00","OPO","BSL",32.99,"EUR","EasyJet","2023-03-13"
"2023-05-18 08:15:00","AMS","BSL",79.42,"EUR","EasyJet","2023-02-27"
"2023-05-18 08:15:00","AMS","BSL",74.42,"EUR","EasyJet","2023-03-04"
"2023-05-18 08:15:00","AMS","BSL",74.42,"EUR","EasyJet","2023-03-08"
"2023-05-18 08:15:00","AMS","BSL",74.42,"EUR","EasyJet","2023-03-11"
"2023-05-18 08:15:00","AMS","BSL",74.42,"EUR","EasyJet","2023-03-13"
"2023-05-18 08:35:00","LIS","BSL",32.99,"EUR","EasyJet","2023-02-27"
"2023-05-18 08:35:00","LIS","BSL",31.99,"EUR","EasyJet","2023-03-04"
"2023-05-18 08:35:00","LIS","BSL",31.99,"EUR","EasyJet","2023-03-08"
"2023-05-18 08:35:00","LIS","BSL",32.99,"EUR","EasyJet","2023-03-11"
"2023-05-18 08:35:00","LIS","BSL",36.99,"EUR","EasyJet","2023-03-13"
"2023-05-18 12:20:00","NCE","BSL",31.05,"EUR","EasyJet","2023-02-27"
"2023-05-18 12:20:00","NCE","BSL",31.05,"EUR","EasyJet","2023-03-04"
"2023-05-18 12:20:00","NCE","BSL",31.05,"EUR","EasyJet","2023-03-08"
"2023-05-18 12:45:00","AMS","BSL",74.42,"EUR","EasyJet","2023-02-27"
"2023-05-18 13:15:00","OTP","GVA",199,"RON","WizzAir","2023-03-13"
"2023-05-18 15:15:00","BSL","AMS",114.71,"EUR","EasyJet","2023-02-27"
"2023-05-18 15:15:00","BSL","AMS",123.41,"EUR","EasyJet","2023-03-04"
"2023-05-18 15:15:00","BSL","AMS",192.76,"EUR","EasyJet","2023-03-08"
"2023-05-18 15:15:00","BSL","AMS",194.98,"EUR","EasyJet","2023-03-11"
"2023-05-18 15:15:00","BSL","AMS",210.85,"EUR","EasyJet","2023-03-13"
"2023-05-18 15:35:00","GVA","OTP",120.99,"CHF","WizzAir","2023-03-13"
"2023-05-18 16:40:00","BSL","IBZ",141,"EUR","EasyJet","2023-03-04"
"2023-05-18 16:40:00","BSL","IBZ",154.98,"EUR","EasyJet","2023-03-08"
"2023-05-18 16:40:00","BSL","IBZ",156.77,"EUR","EasyJet","2023-03-11"
"2023-05-18 16:40:00","BSL","IBZ",157.6,"EUR","EasyJet","2023-03-13"
"2023-05-18 17:45:00","NCE","BSL",32.55,"EUR","EasyJet","2023-02-27"
"2023-05-18 17:45:00","NCE","BSL",32.55,"EUR","EasyJet","2023-03-04"
"2023-05-18 17:45:00","NCE","BSL",32.55,"EUR","EasyJet","2023-03-08"
"2023-05-18 17:45:00","NCE","BSL",32.55,"EUR","EasyJet","2023-03-11"
"2023-05-18 17:45:00","NCE","BSL",32.55,"EUR","EasyJet","2023-03-13"
"2023-05-18 19:15:00","IBZ","BSL",29.99,"EUR","EasyJet","2023-03-04"
"2023-05-18 19:15:00","IBZ","BSL",26.49,"EUR","EasyJet","2023-03-08"
"2023-05-18 19:15:00","IBZ","BSL",26.49,"EUR","EasyJet","2023-03-11"
"2023-05-18 19:15:00","IBZ","BSL",26.49,"EUR","EasyJet","2023-03-13"
"2023-05-18 19:25:00","BSL","NCE",85.99,"EUR","EasyJet","2023-02-27"
"2023-05-18 19:25:00","BSL","NCE",76.7,"EUR","EasyJet","2023-03-04"
"2023-05-18 19:25:00","BSL","NCE",85.98,"EUR","EasyJet","2023-03-08"
"2023-05-18 19:25:00","BSL","NCE",86.97,"EUR","EasyJet","2023-03-11"
"2023-05-18 19:25:00","BSL","NCE",78.4,"EUR","EasyJet","2023-03-13"
"2023-05-18 21:20:00","BSL","OPO",152.49,"EUR","EasyJet","2023-02-27"
"2023-05-18 21:20:00","BSL","OPO",138.49,"EUR","EasyJet","2023-03-04"
"2023-05-18 21:20:00","BSL","OPO",165.06,"EUR","EasyJet","2023-03-08"
"2023-05-18 21:20:00","BSL","OPO",140.46,"EUR","EasyJet","2023-03-11"
"2023-05-18 21:20:00","BSL","OPO",134.87,"EUR","EasyJet","2023-03-13"
"2023-05-19 06:30:00","BSL","NCE",94.43,"EUR","EasyJet","2023-02-27"
"2023-05-19 06:30:00","BSL","NCE",100.98,"EUR","EasyJet","2023-03-04"
"2023-05-19 06:30:00","BSL","NCE",41.65,"EUR","EasyJet","2023-03-08"
"2023-05-19 06:30:00","BSL","NCE",89.47,"EUR","EasyJet","2023-03-08"
"2023-05-19 06:30:00","BSL","NCE",43.66,"EUR","EasyJet","2023-03-11"
"2023-05-19 06:30:00","BSL","NCE",95.53,"EUR","EasyJet","2023-03-11"
"2023-05-19 06:30:00","BSL","NCE",106.39,"EUR","EasyJet","2023-03-13"
"2023-05-19 06:35:00","LIS","NCE",62.89,"EUR","EasyJet","2023-02-27"
"2023-05-19 06:35:00","LIS","NCE",68.39,"EUR","EasyJet","2023-03-04"
"2023-05-19 06:35:00","LIS","NCE",80.49,"EUR","EasyJet","2023-03-08"
"2023-05-19 06:35:00","LIS","NCE",77.19,"EUR","EasyJet","2023-03-13"
"2023-05-19 07:00:00","OPO","BSL",86.99,"EUR","EasyJet","2023-02-27"
"2023-05-19 07:00:00","OPO","BSL",86.99,"EUR","EasyJet","2023-03-04"
"2023-05-19 07:00:00","OPO","BSL",71.49,"EUR","EasyJet","2023-03-08"
"2023-05-19 07:00:00","OPO","BSL",71.49,"EUR","EasyJet","2023-03-11"
"2023-05-19 07:00:00","OPO","BSL",64.49,"EUR","EasyJet","2023-03-13"
"2023-05-19 08:15:00","AMS","BSL",56.42,"EUR","EasyJet","2023-02-27"
"2023-05-19 08:15:00","AMS","BSL",56.42,"EUR","EasyJet","2023-03-04"
"2023-05-19 08:15:00","AMS","BSL",57.42,"EUR","EasyJet","2023-03-08"
"2023-05-19 08:15:00","AMS","BSL",57.42,"EUR","EasyJet","2023-03-11"
"2023-05-19 08:20:00","NCE","BSL",31.05,"EUR","EasyJet","2023-02-27"
"2023-05-19 08:20:00","NCE","BSL",31.05,"EUR","EasyJet","2023-03-04"
"2023-05-19 11:30:00","OTP","BSL",299,"RON","WizzAir","2023-03-11"
"2023-05-19 11:30:00","OTP","BSL",299,"RON","WizzAir","2023-03-13"
"2023-05-19 11:40:00","BSL","IBZ",142,"EUR","EasyJet","2023-03-04"
"2023-05-19 11:40:00","BSL","IBZ",142.39,"EUR","EasyJet","2023-03-08"
"2023-05-19 11:40:00","BSL","IBZ",155.75,"EUR","EasyJet","2023-03-11"
"2023-05-19 11:40:00","BSL","IBZ",125.85,"EUR","EasyJet","2023-03-13"
"2023-05-19 13:40:00","BSL","OTP",70.99,"CHF","WizzAir","2023-03-11"
"2023-05-19 13:40:00","BSL","OTP",70.99,"CHF","WizzAir","2023-03-13"
"2023-05-19 14:15:00","IBZ","BSL",69.49,"EUR","EasyJet","2023-03-04"
"2023-05-19 14:15:00","IBZ","BSL",52.99,"EUR","EasyJet","2023-03-08"
"2023-05-19 14:15:00","IBZ","BSL",52.99,"EUR","EasyJet","2023-03-11"
"2023-05-19 14:15:00","IBZ","BSL",52.99,"EUR","EasyJet","2023-03-13"
"2023-05-19 14:50:00","OPO","BOD",76.97,"EUR","EasyJet","2023-02-27"
"2023-05-19 14:50:00","OPO","BOD",75.87,"EUR","EasyJet","2023-03-04"
"2023-05-19 15:10:00","BSL","AMS",36.52,"EUR","EasyJet","2023-03-04"
"2023-05-19 17:00:00","LIS","BSL",68.99,"EUR","EasyJet","2023-02-27"
"2023-05-19 17:00:00","LIS","BSL",97.99,"EUR","EasyJet","2023-03-04"
"2023-05-19 17:00:00","LIS","BSL",97.99,"EUR","EasyJet","2023-03-08"
"2023-05-19 17:00:00","LIS","BSL",78.99,"EUR","EasyJet","2023-03-11"
"2023-05-19 17:00:00","LIS","BSL",109.99,"EUR","EasyJet","2023-03-13"
"2023-05-19 19:00:00","AMS","BSL",56.42,"EUR","EasyJet","2023-03-13"
"2023-05-19 19:45:00","BSL","NCE",41.66,"EUR","EasyJet","2023-02-27"
"2023-05-19 19:45:00","BSL","NCE",41.54,"EUR","EasyJet","2023-03-04"
"2023-05-19 19:45:00","BSL","NCE",44.17,"EUR","EasyJet","2023-03-08"
"2023-05-19 19:45:00","BSL","NCE",44.68,"EUR","EasyJet","2023-03-11"
"2023-05-19 19:45:00","BSL","NCE",45.03,"EUR","EasyJet","2023-03-13"
"2023-05-19 20:45:00","BSL","AMS",41.66,"EUR","EasyJet","2023-02-27"
"2023-05-19 20:45:00","BSL","AMS",35.61,"EUR","EasyJet","2023-03-08"
"2023-05-19 20:45:00","BSL","AMS",36.02,"EUR","EasyJet","2023-03-11"
"2023-05-19 20:45:00","BSL","AMS",36.3,"EUR","EasyJet","2023-03-13"
"2023-05-19 21:10:00","BSL","OPO",84.48,"EUR","EasyJet","2023-02-27"
"2023-05-19 21:10:00","BSL","OPO",96.79,"EUR","EasyJet","2023-03-04"
"2023-05-19 21:10:00","BSL","OPO",97.06,"EUR","EasyJet","2023-03-08"
"2023-05-19 21:10:00","BSL","OPO",98.18,"EUR","EasyJet","2023-03-11"
"2023-05-19 21:10:00","BSL","OPO",98.93,"EUR","EasyJet","2023-03-13"
"2023-05-19 21:15:00","BSL","LIS",101.1,"EUR","EasyJet","2023-02-27"
"2023-05-19 21:15:00","BSL","LIS",119.4,"EUR","EasyJet","2023-03-04"
"2023-05-19 21:15:00","BSL","LIS",162.54,"EUR","EasyJet","2023-03-08"
"2023-05-19 21:15:00","BSL","LIS",164.41,"EUR","EasyJet","2023-03-11"
"2023-05-19 21:15:00","BSL","LIS",165.68,"EUR","EasyJet","2023-03-13"
"2023-05-19 21:30:00","NCE","BSL",31.05,"EUR","EasyJet","2023-03-08"
"2023-05-19 21:30:00","NCE","BSL",31.05,"EUR","EasyJet","2023-03-11"
"2023-05-19 21:30:00","NCE","BSL",31.05,"EUR","EasyJet","2023-03-13"
"2023-05-20 00:55:00","IBZ","LGW",138.85,"EUR","EasyJet","2023-03-04"
"2023-05-20 06:05:00","BSL","NCE",33.1,"EUR","EasyJet","2023-02-27"
"2023-05-20 06:05:00","BSL","NCE",40.65,"EUR","EasyJet","2023-03-08"
"2023-05-20 06:05:00","BSL","NCE",42.46,"EUR","EasyJet","2023-03-13"
"2023-05-20 07:00:00","LIS","BSL",68.99,"EUR","EasyJet","2023-02-27"
"2023-05-20 07:00:00","OPO","BSL",156.99,"EUR","EasyJet","2023-02-27"
"2023-05-20 07:00:00","LIS","BSL",102.99,"EUR","EasyJet","2023-03-04"
"2023-05-20 07:00:00","OPO","BSL",136.49,"EUR","EasyJet","2023-03-04"
"2023-05-20 07:00:00","LIS","BSL",102.99,"EUR","EasyJet","2023-03-08"
"2023-05-20 07:00:00","OPO","BSL",184.49,"EUR","EasyJet","2023-03-08"
"2023-05-20 07:00:00","LIS","BSL",102.99,"EUR","EasyJet","2023-03-11"
"2023-05-20 07:00:00","OPO","BSL",184.49,"EUR","EasyJet","2023-03-11"
"2023-05-20 07:00:00","LIS","BSL",110.99,"EUR","EasyJet","2023-03-13"
"2023-05-20 07:00:00","OPO","BSL",132.99,"EUR","EasyJet","2023-03-13"
"2023-05-20 07:55:00","NCE","BSL",34.55,"EUR","EasyJet","2023-02-27"
"2023-05-20 07:55:00","NCE","BSL",36.05,"EUR","EasyJet","2023-03-04"
"2023-05-20 07:55:00","NCE","BSL",32.55,"EUR","EasyJet","2023-03-08"
"2023-05-20 07:55:00","NCE","BSL",32.55,"EUR","EasyJet","2023-03-11"
"2023-05-20 07:55:00","NCE","BSL",33.55,"EUR","EasyJet","2023-03-13"
"2023-05-20 11:15:00","BSL","LIS",137.37,"EUR","EasyJet","2023-02-27"
"2023-05-20 11:15:00","BSL","LIS",136.98,"EUR","EasyJet","2023-03-04"
"2023-05-20 11:15:00","BSL","LIS",146.42,"EUR","EasyJet","2023-03-08"
"2023-05-20 11:15:00","BSL","LIS",148.11,"EUR","EasyJet","2023-03-11"
"2023-05-20 11:15:00","BSL","LIS",156.95,"EUR","EasyJet","2023-03-13"
"2023-05-20 12:30:00","BSL","LGW",88.27,"EUR","EasyJet","2023-02-27"
"2023-05-20 12:30:00","BSL","LGW",90.46,"EUR","EasyJet","2023-03-04"
"2023-05-20 13:35:00","OTP","GVA",169,"RON","WizzAir","2023-03-13"
"2023-05-20 15:55:00","GVA","OTP",80.99,"CHF","WizzAir","2023-03-13"
"2023-05-20 18:30:00","AMS","BSL",165.42,"EUR","EasyJet","2023-02-27"
"2023-05-20 18:30:00","AMS","BSL",146.42,"EUR","EasyJet","2023-03-04"
"2023-05-20 18:30:00","AMS","BSL",146.42,"EUR","EasyJet","2023-03-08"
"2023-05-20 18:30:00","AMS","BSL",129.42,"EUR","EasyJet","2023-03-11"
"2023-05-20 18:30:00","AMS","BSL",129.42,"EUR","EasyJet","2023-03-13"
"2023-05-20 18:35:00","BSL","IBZ",46.56,"EUR","EasyJet","2023-03-04"
"2023-05-20 18:35:00","BSL","IBZ",43.17,"EUR","EasyJet","2023-03-08"
"2023-05-20 18:35:00","BSL","IBZ",43.66,"EUR","EasyJet","2023-03-11"
"2023-05-20 18:35:00","BSL","IBZ",43.9,"EUR","EasyJet","2023-03-13"
"2023-05-20 18:40:00","BSL","NCE",36.62,"EUR","EasyJet","2023-02-27"
"2023-05-20 18:40:00","BSL","NCE",36.52,"EUR","EasyJet","2023-03-04"
"2023-05-20 18:40:00","BSL","NCE",53.24,"EUR","EasyJet","2023-03-08"
"2023-05-20 18:40:00","BSL","NCE",44.68,"EUR","EasyJet","2023-03-11"
"2023-05-20 18:40:00","BSL","NCE",56.83,"EUR","EasyJet","2023-03-13"
"2023-05-20 20:30:00","BSL","AMS",41.66,"EUR","EasyJet","2023-02-27"
"2023-05-20 20:30:00","BSL","AMS",40.53,"EUR","EasyJet","2023-03-04"
"2023-05-20 20:30:00","BSL","AMS",40.65,"EUR","EasyJet","2023-03-08"
"2023-05-20 20:30:00","BSL","AMS",41.12,"EUR","EasyJet","2023-03-11"
